order_id,customer_name,region,product,order_date,quantity,unit_price,currency,status
ORD100506,Vinci,EU,Gas Valve,2024-06-23,50,,USD,Delivered
ORD109110,Vinci,EUROPE,Medical Kit,2024-05-25,,250.0,usd,delivered
ORD106973,Total Energies,North America,Concrete Mix,2024-10-19,20,-20,,Delivered
ORD106104,Air Liquide,APAC,Gas Valve,2024-07-08,-5,0,usd,delivered
ORD106157,sanofi,APAC,Solar Panel,2023-08-17,-5,250.0,EUR,PENDING
ORD101773,edf,apac,Medical Kit,2023-05-25,20,999.99,usd,
ORD105893,Bouygues,North America,solar panel,2023-01-30,20,-20,USD,delivered
ORD108090,Sanofi,EU,Solar Panel,2024-07-19,50,100.5,USD,
ORD108346,EDF,,Gas Valve,2024-07-07,50,250.0,eur,Delivered
ORD100797,EDF,apac,Concrete Mix,2023-11-01,ten,0,EUR,Pending
ORD107410,Vinci,APAC,Concrete Mix,2024-02-23,50,100.5,eur,Pending
ORD107997,Air Liquide,apac,Solar Panel,32/13/2023,-5,0,EUR,PENDING
ORD102829,,APAC,Medical Kit,2024-02-24,20,999.99,USD,PENDING
ORD109506,edf,North America,Gas Valve,2023-04-19,50,0,EUR,delivered
ORD108912,Total Energies,APAC,Wind Turbine,2024-02-16,100,unknown,usd,PENDING
ORD100312,Bouygues,apac,Wind Turbine,2023-04-24,20,unknown,usd,Cancelled
ORD100746,Total Energies,Europe,Medical Kit,2024-01-17,,unknown,eur,Pending
ORD103569,Vinci,EUROPE,Wind Turbine,2023-08-12,ten,0,eur,Cancelled
ORD100790,VINCI ,Europe,Gas Valve,2023-10-16,10,250.0,eur,Delivered
ORD102476,EDF,apac,Concrete Mix,2024-01-19,10,250.0,,Delivered
ORD109512,EDF,Europe,Concrete Mix,2023-06-30,10,250.0,USD,
ORD102570,Air Liquide,EUROPE,solar panel,2023-06-07,50,0,,
ORD105508,VINCI ,EUROPE,Medical Kit,2023-01-29,100,0,EUR,Pending
ORD105695,edf,North America,Solar Panel,2023-01-28,50,unknown,EUR,PENDING
ORD104355,Vinci,apac,Gas Valve,2023-11-17,100,250.0,USD,Pending
ORD102163,edf,APAC,Wind Turbine,2024-10-01,100,999.99,EUR,PENDING
ORD106847,,Europe,solar panel,2023-01-03,20,0,USD,Delivered
ORD106598,VINCI ,EU,Medical Kit,2024-02-11,50,-20,eur,delivered
ORD100380,VINCI ,Europe,Wind Turbine,2024-08-05,100,-20,EUR,
ORD100106,sanofi,APAC,Solar Panel,2024-07-09,10,-20,,delivered
ORD101292,Total Energies,NA,Solar Panel,32/13/2023,20,,EUR,Cancelled
ORD101912,edf,,Gas Valve,2024-08-18,-5,-20,,Cancelled
ORD100599,sanofi,EUROPE,Gas Valve,2023-12-11,,unknown,,
ORD103892,edf,North America,Gas Valve,2024-11-08,20,999.99,USD,Cancelled
ORD104141,Total Energies,APAC,Gas Valve,2023-06-02,20,999.99,USD,delivered
ORD101652,Total Energies,North America,Wind Turbine,2024-08-14,ten,100.5,usd,delivered
ORD108055,sanofi,APAC,Medical Kit,2024-08-21,50,,,PENDING
ORD101893,EDF,apac,Solar Panel,2024-10-20,100,unknown,,Pending
ORD101944,edf,apac,Medical Kit,2024-04-22,10,0,usd,Delivered
ORD103395,Total Energies,APAC,Concrete Mix,2023-05-04,-5,unknown,,delivered
ORD105705,Bouygues,North America,solar panel,32/13/2023,ten,250.0,usd,Delivered
ORD104362,Vinci,NA,Gas Valve,2024-01-03,20,100.5,eur,PENDING
ORD109965,Sanofi,EUROPE,solar panel,2024-01-30,ten,-20,,delivered
ORD100375,VINCI ,North America,solar panel,2023-06-05,10,-20,USD,Delivered
ORD101966,VINCI ,,Solar Panel,2024-04-14,ten,250.0,,Cancelled
ORD103957,Air Liquide,EUROPE,Gas Valve,2023-05-12,-5,999.99,USD,Delivered
ORD108396,VINCI ,EUROPE,solar panel,2023-04-20,50,999.99,eur,PENDING
ORD104423,sanofi,EU,solar panel,2024-04-12,50,100.5,USD,delivered
ORD107774,,EUROPE,Solar Panel,2023-07-24,,250.0,eur,
ORD104682,EDF,,Concrete Mix,2024-10-26,,100.5,EUR,PENDING
ORD105377,edf,EU,Concrete Mix,32/13/2023,ten,100.5,EUR,Delivered
ORD107038,Sanofi,North America,Wind Turbine,2024-04-30,10,,eur,Pending
ORD101471,,EU,Solar Panel,2024-09-25,,100.5,,
ORD103346,VINCI ,Europe,Gas Valve,32/13/2023,50,,usd,delivered
ORD109199,Sanofi,EUROPE,Medical Kit,2023-04-23,20,999.99,eur,PENDING
ORD102853,sanofi,APAC,Concrete Mix,2024-01-16,50,999.99,EUR,Delivered
ORD104506,sanofi,NA,Medical Kit,2023-11-01,-5,999.99,USD,Delivered
ORD109169,Vinci,APAC,Wind Turbine,2024-01-30,,100.5,usd,Delivered
ORD109971,EDF,North America,Solar Panel,2023-06-12,50,unknown,usd,
ORD106726,,APAC,Solar Panel,32/13/2023,50,,EUR,Delivered
ORD104062,Sanofi,North America,Concrete Mix,2023-04-09,100,250.0,USD,delivered
ORD109830,,APAC,Wind Turbine,2024-06-14,,unknown,USD,Delivered
ORD104306,,,Wind Turbine,2023-01-13,10,999.99,,Cancelled
ORD107505,Air Liquide,APAC,Gas Valve,2023-09-11,ten,unknown,,
ORD107538,edf,,Solar Panel,2024-04-08,-5,,,
ORD108430,Vinci,NA,Medical Kit,2024-09-12,ten,250.0,eur,
ORD103990,Total Energies,apac,solar panel,2024-04-02,,-20,eur,Pending
ORD101049,Vinci,EUROPE,Medical Kit,2023-12-10,10,250.0,usd,
ORD106433,EDF,EUROPE,Medical Kit,2023-03-04,ten,999.99,eur,Delivered
ORD107516,edf,APAC,Concrete Mix,2024-08-12,20,,,Delivered
ORD108178,Air Liquide,APAC,solar panel,2023-01-25,-5,,eur,delivered
ORD102035,Vinci,,Gas Valve,2023-06-26,20,999.99,EUR,Pending
ORD104039,Air Liquide,North America,solar panel,2024-12-01,100,0,,PENDING
ORD109839,Sanofi,,Solar Panel,32/13/2023,10,-20,eur,PENDING
ORD109541,edf,NA,Medical Kit,2023-03-16,,100.5,EUR,
ORD101972,Bouygues,North America,Gas Valve,2023-05-12,ten,0,eur,Cancelled
ORD105012,,EU,Medical Kit,2023-03-23,100,100.5,USD,Pending
ORD102099,VINCI ,EUROPE,Solar Panel,2023-05-20,20,250.0,usd,Cancelled
ORD101499,,NA,Concrete Mix,2024-07-28,ten,-20,eur,Delivered
ORD106489,sanofi,apac,solar panel,2024-08-11,100,unknown,eur,Cancelled
ORD100652,Bouygues,North America,Concrete Mix,2023-09-26,-5,100.5,,PENDING
ORD100170,EDF,Europe,Medical Kit,2023-04-01,100,999.99,usd,Pending
ORD104085,sanofi,EUROPE,Solar Panel,2024-07-15,ten,unknown,EUR,delivered
ORD100242,Sanofi,,solar panel,2024-03-11,10,999.99,,
ORD105945,EDF,EUROPE,Solar Panel,2023-02-14,50,unknown,EUR,Pending
ORD104371,sanofi,apac,Solar Panel,2023-06-11,-5,250.0,eur,Delivered
ORD109776,EDF,North America,Gas Valve,2023-12-12,100,100.5,eur,Delivered
ORD102756,Air Liquide,,Solar Panel,2023-02-19,ten,0,USD,Delivered
ORD107163,sanofi,APAC,Solar Panel,2023-12-11,-5,250.0,eur,delivered
ORD108368,sanofi,Europe,Solar Panel,2023-12-18,50,250.0,eur,
ORD102076,sanofi,Europe,solar panel,2023-01-14,50,999.99,EUR,Pending
ORD104103,sanofi,NA,Medical Kit,2023-05-31,10,250.0,usd,
ORD109752,sanofi,North America,Concrete Mix,2023-10-12,100,0,,PENDING
ORD106517,edf,NA,Wind Turbine,2024-09-06,20,-20,usd,delivered
ORD105046,edf,apac,Gas Valve,2024-01-24,-5,-20,,Pending
ORD105098,VINCI ,EU,Solar Panel,2023-05-17,10,unknown,EUR,Delivered
ORD107930,Bouygues,,solar panel,2023-02-24,ten,100.5,eur,Delivered
ORD106095,edf,North America,Gas Valve,32/13/2023,ten,0,EUR,Pending
ORD105009,Air Liquide,EU,Medical Kit,2024-11-07,ten,0,usd,delivered
ORD109560,Total Energies,EUROPE,Wind Turbine,2024-03-27,50,0,EUR,delivered
ORD105706,sanofi,EUROPE,Wind Turbine,2024-03-24,,unknown,,Pending
ORD109974,EDF,apac,Gas Valve,2024-07-15,10,,eur,
ORD104656,Total Energies,North America,solar panel,2024-03-28,50,250.0,,PENDING
ORD108489,EDF,APAC,Wind Turbine,2023-08-07,50,,USD,delivered
ORD104078,Sanofi,EUROPE,Concrete Mix,2024-05-20,ten,-20,eur,Cancelled
ORD100640,VINCI ,apac,solar panel,2023-06-05,100,0,EUR,Delivered
ORD101270,Bouygues,NA,Solar Panel,2023-02-21,ten,999.99,,Cancelled
ORD102778,VINCI ,NA,Wind Turbine,2024-01-07,10,0,eur,PENDING
ORD101985,Vinci,Europe,Medical Kit,2024-01-05,50,250.0,EUR,
ORD103861,Vinci,apac,solar panel,2024-02-27,10,0,,delivered
ORD103480,Air Liquide,,solar panel,2023-04-02,,100.5,EUR,Delivered
ORD101534,edf,Europe,Wind Turbine,2024-11-27,-5,250.0,USD,Cancelled
ORD100325,Vinci,North America,Gas Valve,2023-06-27,ten,250.0,,PENDING
ORD102338,Total Energies,apac,Wind Turbine,2024-06-29,ten,250.0,USD,delivered
ORD103980,Total Energies,EUROPE,Concrete Mix,2024-05-05,20,,usd,delivered
ORD107320,EDF,EUROPE,solar panel,2024-03-31,100,-20,,Pending
ORD104054,VINCI ,APAC,solar panel,2024-01-13,ten,0,usd,Delivered
ORD102237,VINCI ,apac,Solar Panel,2023-10-31,10,0,USD,
ORD106033,Bouygues,NA,solar panel,2024-02-28,100,-20,usd,Pending
ORD109862,VINCI ,Europe,solar panel,2024-03-03,-5,250.0,,Delivered
ORD106073,Sanofi,EU,Medical Kit,2024-09-23,ten,250.0,usd,Delivered
ORD100864,edf,NA,Solar Panel,2024-01-27,-5,unknown,EUR,Pending
ORD105920,VINCI ,APAC,Solar Panel,2023-03-28,10,100.5,USD,Cancelled
ORD105737,Vinci,EU,solar panel,2023-03-11,,250.0,USD,delivered
ORD105418,,Europe,Wind Turbine,2023-07-04,ten,-20,usd,Cancelled
ORD100371,EDF,apac,Concrete Mix,2023-05-18,10,0,usd,
ORD106558,Total Energies,Europe,Wind Turbine,2024-06-26,20,-20,EUR,PENDING
ORD105781,Total Energies,NA,Medical Kit,2023-10-12,50,,,PENDING
ORD105958,,EU,solar panel,32/13/2023,10,unknown,,Delivered
ORD106876,Bouygues,EU,Wind Turbine,2023-08-15,50,,eur,delivered
ORD108362,Vinci,EUROPE,solar panel,2023-03-08,-5,999.99,eur,Cancelled
ORD109270,EDF,apac,Concrete Mix,2023-03-12,10,,,
ORD102364,sanofi,EUROPE,Gas Valve,2023-01-08,ten,100.5,EUR,delivered
ORD103213,EDF,North America,Solar Panel,2023-10-20,10,250.0,usd,Pending
ORD100911,edf,apac,solar panel,2024-04-17,,-20,EUR,Cancelled
ORD109229,Vinci,NA,solar panel,2024-09-21,-5,unknown,EUR,Pending
ORD107384,Air Liquide,NA,Wind Turbine,2023-06-12,100,250.0,USD,PENDING
ORD106800,,NA,Wind Turbine,32/13/2023,50,999.99,usd,delivered
ORD108597,Air Liquide,apac,Gas Valve,2024-04-29,,100.5,EUR,Delivered
ORD109705,VINCI ,EU,Concrete Mix,2024-04-26,,999.99,EUR,Delivered
ORD106191,sanofi,APAC,Medical Kit,2023-12-05,20,250.0,,Cancelled
ORD101423,Vinci,APAC,Gas Valve,2024-02-23,50,999.99,EUR,delivered
ORD104521,Total Energies,APAC,Wind Turbine,2023-03-07,50,,,Cancelled
ORD100479,,NA,Concrete Mix,2023-06-07,50,unknown,eur,Pending
ORD100662,sanofi,North America,Wind Turbine,2023-04-09,20,unknown,,Delivered
ORD107021,edf,North America,Wind Turbine,2024-11-14,10,0,EUR,Cancelled
ORD109841,Vinci,NA,Medical Kit,2023-10-02,ten,100.5,,Cancelled
ORD108299,Sanofi,,solar panel,2024-08-28,20,,eur,Delivered
ORD102988,,NA,Medical Kit,32/13/2023,,-20,usd,Delivered
ORD101119,Air Liquide,EUROPE,Wind Turbine,2024-10-03,10,unknown,,delivered
ORD102776,Vinci,APAC,solar panel,2023-09-04,-5,unknown,eur,Cancelled
ORD104535,EDF,apac,Medical Kit,2023-04-24,-5,,eur,Delivered
ORD105785,EDF,apac,Medical Kit,2023-11-26,100,0,usd,Delivered
ORD105210,EDF,apac,Wind Turbine,2024-08-13,-5,250.0,USD,PENDING
ORD106920,Total Energies,APAC,Solar Panel,2023-05-14,ten,250.0,usd,PENDING
ORD109565,sanofi,NA,solar panel,2024-04-03,,,usd,Delivered
ORD104427,Total Energies,EU,Concrete Mix,2023-03-14,10,100.5,EUR,PENDING
ORD108724,Bouygues,,solar panel,2023-12-20,-5,,USD,
ORD103981,EDF,,Gas Valve,2024-01-11,10,unknown,EUR,Pending
ORD109771,EDF,EU,Gas Valve,2023-06-06,100,250.0,usd,Pending
ORD102893,sanofi,Europe,Solar Panel,2023-07-21,,unknown,usd,delivered
ORD102669,Sanofi,North America,Concrete Mix,2023-01-28,ten,,usd,Delivered
ORD103977,Sanofi,Europe,Solar Panel,2024-05-30,50,999.99,USD,Pending
ORD105481,edf,NA,Gas Valve,2024-07-31,ten,0,USD,Pending
ORD100279,Air Liquide,NA,solar panel,2024-09-12,100,999.99,USD,Delivered
ORD109782,edf,EU,solar panel,2024-06-26,100,999.99,,Cancelled
ORD107640,Total Energies,Europe,Medical Kit,2023-02-02,10,-20,EUR,delivered
ORD107301,EDF,APAC,Concrete Mix,2024-06-23,10,250.0,,Delivered
ORD101694,,APAC,Wind Turbine,2023-01-24,-5,100.5,EUR,PENDING
ORD109454,edf,apac,solar panel,2023-08-09,,0,EUR,Pending
ORD103479,edf,APAC,Wind Turbine,2024-11-05,10,0,usd,Delivered
ORD104416,Vinci,Europe,Medical Kit,2024-11-17,,250.0,USD,
ORD107911,Sanofi,Europe,Concrete Mix,2023-08-28,-5,100.5,,Delivered
ORD106458,edf,,Solar Panel,2024-01-24,10,-20,EUR,Cancelled
ORD105547,edf,EU,Medical Kit,2024-10-15,100,0,usd,delivered
ORD105674,Bouygues,Europe,Solar Panel,32/13/2023,ten,999.99,usd,Delivered
ORD108094,sanofi,apac,Concrete Mix,2023-07-03,100,0,USD,
ORD104296,EDF,APAC,Concrete Mix,2023-04-20,50,0,eur,Cancelled
ORD106014,VINCI ,EU,solar panel,2024-02-03,,-20,USD,Cancelled
ORD105044,Vinci,North America,solar panel,2024-11-13,-5,250.0,USD,Delivered
ORD102209,Bouygues,EU,Wind Turbine,2024-07-25,20,999.99,usd,PENDING
ORD107932,Sanofi,EUROPE,Medical Kit,2023-01-15,-5,0,,PENDING
ORD105730,Sanofi,,Solar Panel,2023-10-20,10,0,,delivered
ORD107586,EDF,,solar panel,2023-07-15,50,999.99,eur,
ORD100184,Air Liquide,NA,Wind Turbine,2024-05-22,10,,,Delivered
ORD104995,,EU,Solar Panel,2023-01-29,10,unknown,EUR,Delivered
ORD105991,edf,Europe,Gas Valve,2024-02-28,100,999.99,EUR,Cancelled
ORD104516,,,Wind Turbine,2024-03-08,,,usd,
ORD102350,Bouygues,,Concrete Mix,2024-01-26,,-20,EUR,Cancelled
ORD100553,edf,apac,Wind Turbine,2024-08-22,ten,250.0,EUR,PENDING
ORD101397,EDF,APAC,Medical Kit,2023-10-28,ten,0,usd,PENDING
ORD101384,sanofi,Europe,Wind Turbine,2023-04-15,100,unknown,,Cancelled
ORD104934,Vinci,EU,Solar Panel,2023-03-30,100,-20,usd,Pending
ORD105271,VINCI ,EU,solar panel,32/13/2023,ten,,,delivered
ORD100297,sanofi,,solar panel,2024-07-01,50,250.0,,Cancelled
ORD100443,sanofi,EUROPE,solar panel,2024-04-02,ten,100.5,,Delivered
ORD107630,Air Liquide,NA,Gas Valve,2024-05-15,20,250.0,usd,
ORD102077,edf,Europe,Gas Valve,2024-03-02,100,100.5,USD,
ORD108129,Sanofi,apac,Medical Kit,32/13/2023,100,100.5,EUR,Delivered
ORD102229,Sanofi,Europe,Medical Kit,2024-06-28,ten,-20,eur,Delivered
ORD102842,edf,,Solar Panel,2023-10-05,,250.0,USD,Delivered
ORD102537,Sanofi,North America,solar panel,2024-01-05,10,100.5,EUR,
ORD106518,Total Energies,EU,Solar Panel,2023-06-05,20,unknown,EUR,Cancelled
ORD108469,edf,EUROPE,Wind Turbine,2023-03-22,20,999.99,USD,PENDING
ORD108537,Air Liquide,APAC,solar panel,2023-04-23,,,eur,Pending
ORD103367,Total Energies,APAC,Concrete Mix,2024-05-26,20,250.0,EUR,delivered
ORD107535,Vinci,EU,Gas Valve,2023-12-24,20,-20,USD,Pending
ORD102578,Air Liquide,North America,Medical Kit,2023-03-20,,-20,EUR,Cancelled
ORD101131,Sanofi,Europe,Gas Valve,2024-09-01,100,-20,eur,Delivered
ORD105015,VINCI ,NA,Gas Valve,2023-11-29,ten,,usd,Pending
ORD107593,Air Liquide,,Gas Valve,2024-01-04,50,999.99,EUR,
ORD100320,Total Energies,Europe,Medical Kit,2023-02-12,ten,-20,usd,PENDING
ORD101371,EDF,North America,Wind Turbine,2024-02-01,20,999.99,USD,PENDING
ORD104042,edf,APAC,solar panel,2023-11-08,100,250.0,eur,PENDING
ORD104786,sanofi,APAC,Gas Valve,2024-05-26,20,0,,PENDING
ORD105358,Sanofi,EU,Wind Turbine,2023-01-17,20,unknown,,Cancelled
ORD100907,Sanofi,,solar panel,2024-08-12,20,0,usd,Delivered
ORD106208,Air Liquide,,Wind Turbine,2023-02-26,100,0,eur,delivered
ORD103950,Bouygues,North America,solar panel,2023-07-10,100,100.5,USD,
ORD104903,Total Energies,EUROPE,Solar Panel,2023-01-06,,999.99,USD,Cancelled
ORD109065,Sanofi,EUROPE,Wind Turbine,2023-08-17,10,250.0,usd,
ORD106967,Air Liquide,NA,Solar Panel,2024-01-31,20,999.99,USD,delivered
ORD108128,Total Energies,EUROPE,Medical Kit,2024-02-29,50,-20,,delivered
ORD106995,edf,,Gas Valve,2024-05-02,100,0,USD,PENDING
ORD108572,EDF,Europe,Medical Kit,2023-03-06,,999.99,,Cancelled
ORD100926,EDF,APAC,Solar Panel,2024-10-27,ten,0,usd,Delivered
ORD107829,edf,,Wind Turbine,2024-05-20,ten,0,,Pending
ORD100015,Bouygues,,Medical Kit,2023-07-17,50,250.0,EUR,Pending
ORD100143,Vinci,,Wind Turbine,2023-12-26,10,100.5,,Cancelled
ORD102363,Bouygues,APAC,Concrete Mix,2024-03-24,,999.99,usd,Cancelled
ORD100129,Vinci,North America,Wind Turbine,2023-05-08,20,,usd,delivered
ORD101161,Sanofi,APAC,Gas Valve,2024-04-21,50,,USD,Cancelled
ORD106113,,North America,Wind Turbine,2023-09-09,ten,unknown,EUR,
ORD106383,EDF,apac,Gas Valve,2023-02-22,100,999.99,USD,Pending
ORD104851,sanofi,,Concrete Mix,2024-07-23,-5,999.99,USD,Delivered
ORD108364,sanofi,apac,Medical Kit,2024-11-27,,999.99,EUR,Cancelled
ORD104936,,apac,Solar Panel,2024-03-23,20,unknown,EUR,PENDING
ORD101876,sanofi,,Concrete Mix,2024-06-12,10,999.99,usd,delivered
ORD102488,VINCI ,EUROPE,solar panel,2023-09-05,100,,USD,
ORD104949,edf,North America,Concrete Mix,2023-05-31,50,999.99,usd,Cancelled
ORD107712,Total Energies,EUROPE,Gas Valve,2023-07-19,50,0,usd,Cancelled
ORD101182,sanofi,apac,Wind Turbine,2023-08-19,ten,0,EUR,Pending
ORD106389,VINCI ,North America,Concrete Mix,2024-09-19,ten,100.5,,delivered
ORD105580,VINCI ,Europe,Wind Turbine,2023-02-11,ten,-20,eur,
ORD101170,,APAC,Medical Kit,2024-10-22,20,0,eur,Pending
ORD106423,edf,EUROPE,Concrete Mix,2023-02-20,10,unknown,eur,
ORD102182,VINCI ,EU,solar panel,2024-11-27,-5,100.5,usd,delivered
ORD103371,Total Energies,North America,solar panel,2024-08-20,100,-20,USD,Delivered
ORD108280,Sanofi,Europe,Wind Turbine,2023-11-10,50,999.99,EUR,delivered
ORD101859,,,Solar Panel,2024-11-30,100,999.99,,PENDING
ORD105060,VINCI ,apac,Medical Kit,2023-01-09,-5,unknown,EUR,Pending
ORD105022,edf,EU,Concrete Mix,2024-06-02,-5,100.5,eur,PENDING
ORD105522,Bouygues,apac,Concrete Mix,2023-02-11,,-20,usd,Pending
ORD106622,Air Liquide,APAC,Wind Turbine,2024-11-10,20,100.5,eur,PENDING
ORD105064,EDF,EU,solar panel,2023-11-25,,unknown,eur,PENDING
ORD107678,Air Liquide,,Solar Panel,2024-05-21,10,100.5,EUR,Delivered
ORD108240,sanofi,apac,Wind Turbine,2024-10-21,100,100.5,USD,Cancelled
ORD103121,edf,EUROPE,Medical Kit,2024-08-13,,unknown,EUR,PENDING
ORD100387,EDF,,Solar Panel,2024-10-11,ten,unknown,,PENDING
ORD108099,Vinci,Europe,Wind Turbine,2024-05-07,10,-20,usd,
ORD101032,sanofi,APAC,solar panel,2023-12-31,ten,0,EUR,Delivered
ORD108166,Sanofi,NA,Concrete Mix,2024-10-13,50,999.99,usd,Cancelled
ORD107553,EDF,apac,Wind Turbine,2023-10-12,50,999.99,EUR,Pending
ORD100931,,APAC,Concrete Mix,32/13/2023,10,-20,,Cancelled
ORD104019,sanofi,APAC,Gas Valve,2024-01-28,,unknown,,Delivered
ORD100691,Total Energies,,Solar Panel,2024-02-16,50,999.99,eur,Pending
ORD105521,Sanofi,Europe,Medical Kit,2023-10-07,,unknown,USD,Pending
ORD106929,Total Energies,EUROPE,Medical Kit,2024-01-07,-5,unknown,,PENDING
ORD100829,sanofi,apac,Concrete Mix,2023-01-26,50,999.99,USD,delivered
ORD103498,EDF,Europe,solar panel,2023-04-17,100,-20,eur,PENDING
ORD102081,Vinci,,solar panel,2023-12-17,10,100.5,,Pending
ORD109090,,Europe,Concrete Mix,2024-04-11,50,250.0,eur,delivered
ORD109631,EDF,EUROPE,Wind Turbine,2023-08-31,,unknown,,Pending
ORD100044,edf,APAC,Concrete Mix,2024-10-31,20,-20,,Delivered
ORD103939,Sanofi,EUROPE,Medical Kit,2024-10-08,10,,USD,
ORD105479,,North America,Gas Valve,2023-04-01,20,0,,delivered
ORD104782,Total Energies,APAC,Medical Kit,2023-09-22,ten,100.5,EUR,Pending
ORD104319,VINCI ,Europe,Medical Kit,32/13/2023,10,100.5,eur,Pending
ORD102965,,North America,Gas Valve,32/13/2023,-5,100.5,USD,
ORD103969,edf,,solar panel,2024-02-21,ten,250.0,USD,PENDING
ORD101187,edf,Europe,Concrete Mix,2023-08-06,-5,-20,USD,Pending
ORD100284,VINCI ,NA,Solar Panel,2024-05-07,10,-20,,Delivered
ORD109051,Bouygues,North America,Medical Kit,2023-12-31,20,,eur,
ORD104159,sanofi,EUROPE,Wind Turbine,2023-10-16,10,100.5,EUR,Pending
ORD103092,EDF,,Gas Valve,2024-07-26,,-20,EUR,Cancelled
ORD107244,Vinci,APAC,Concrete Mix,2023-02-20,-5,,EUR,Delivered
ORD104556,EDF,EUROPE,Medical Kit,2024-04-20,ten,,USD,Cancelled
ORD104766,Sanofi,,Wind Turbine,2024-09-21,20,999.99,USD,Cancelled
ORD104323,Bouygues,EU,solar panel,2024-09-14,,999.99,eur,Cancelled
ORD105733,VINCI ,EUROPE,Concrete Mix,2023-01-15,-5,,EUR,delivered
ORD105545,Bouygues,Europe,Gas Valve,2024-02-15,,-20,USD,Cancelled
ORD103364,Vinci,EU,Concrete Mix,2024-06-08,,0,,PENDING
ORD109468,EDF,APAC,solar panel,2023-07-08,100,0,usd,Pending
ORD103195,VINCI ,APAC,Concrete Mix,2024-09-25,ten,100.5,,PENDING
ORD105349,Vinci,Europe,solar panel,2024-03-17,10,0,usd,delivered
ORD100969,VINCI ,APAC,Concrete Mix,32/13/2023,10,,eur,delivered
ORD103734,Sanofi,EU,Gas Valve,2024-09-27,50,250.0,EUR,PENDING
ORD100925,Vinci,,Gas Valve,2024-09-03,10,100.5,USD,Delivered
ORD109688,Air Liquide,apac,Gas Valve,2023-08-21,20,-20,eur,PENDING
ORD106718,EDF,EU,Gas Valve,2024-02-15,10,999.99,USD,Delivered
ORD104725,Sanofi,APAC,solar panel,2024-10-05,10,999.99,USD,Delivered
ORD105860,Total Energies,NA,solar panel,32/13/2023,10,100.5,eur,Cancelled
ORD102851,sanofi,APAC,Wind Turbine,2024-02-03,20,100.5,EUR,
ORD105397,Vinci,EU,Gas Valve,2023-08-24,-5,0,usd,Pending
ORD106393,VINCI ,EU,solar panel,2024-01-04,-5,unknown,eur,Delivered
ORD109043,,EU,Wind Turbine,32/13/2023,,999.99,,Delivered
ORD108124,,Europe,Solar Panel,2024-04-22,20,999.99,USD,PENDING
ORD104471,VINCI ,apac,Medical Kit,2023-05-26,100,,eur,
ORD105361,Vinci,apac,Gas Valve,2024-03-13,10,250.0,usd,PENDING
ORD104348,,NA,Concrete Mix,2024-09-06,-5,-20,,delivered
ORD108209,Bouygues,Europe,Medical Kit,2024-09-08,,0,EUR,Pending
ORD103626,sanofi,,Wind Turbine,2024-11-19,10,unknown,EUR,delivered
ORD101789,VINCI ,apac,Gas Valve,2023-10-22,50,250.0,EUR,delivered
ORD108456,,apac,Wind Turbine,2023-10-20,20,-20,usd,delivered
ORD102059,edf,EU,Solar Panel,2023-10-14,100,,USD,Pending
ORD107297,sanofi,EU,Wind Turbine,2024-05-11,20,0,eur,Pending
ORD104013,sanofi,EU,Medical Kit,2024-03-23,ten,999.99,USD,Cancelled
ORD101902,Bouygues,APAC,Concrete Mix,32/13/2023,20,-20,usd,Pending
ORD104686,EDF,,solar panel,32/13/2023,50,-20,eur,delivered
ORD105804,Vinci,Europe,Solar Panel,32/13/2023,20,250.0,USD,Pending
ORD107202,Vinci,EUROPE,Medical Kit,2023-09-26,ten,0,usd,
ORD100075,Bouygues,EUROPE,Wind Turbine,2023-04-09,,999.99,eur,Pending
ORD102345,Sanofi,EU,Gas Valve,2024-04-16,-5,0,EUR,Pending
ORD105711,Sanofi,EUROPE,solar panel,2023-07-15,10,,usd,delivered
ORD100430,Air Liquide,EU,Medical Kit,2024-01-26,-5,250.0,eur,PENDING
ORD104586,Sanofi,,Concrete Mix,2023-11-10,10,0,USD,Delivered
ORD107940,edf,EU,solar panel,2024-04-25,ten,100.5,usd,delivered
ORD108263,Total Energies,,Medical Kit,2024-08-16,20,999.99,eur,delivered
ORD109681,Bouygues,APAC,Wind Turbine,2024-10-13,100,0,USD,Delivered
ORD107466,,EUROPE,Wind Turbine,2023-01-15,20,,usd,
ORD101553,Vinci,North America,Solar Panel,2024-06-22,ten,unknown,USD,Delivered
ORD100240,,EU,Wind Turbine,2023-03-20,100,250.0,USD,Pending
ORD100783,Bouygues,Europe,solar panel,2024-04-21,50,-20,USD,Delivered
ORD103066,VINCI ,,Solar Panel,2024-08-11,20,-20,USD,delivered
ORD100977,edf,apac,Concrete Mix,2023-09-20,10,0,EUR,Delivered
ORD102941,Total Energies,EUROPE,Medical Kit,2024-10-15,20,unknown,usd,PENDING
ORD106088,EDF,NA,Wind Turbine,2023-04-21,20,-20,,Pending
ORD104919,EDF,NA,Gas Valve,2024-11-29,100,999.99,eur,
ORD105639,sanofi,,Medical Kit,2023-05-01,ten,unknown,USD,delivered
ORD101620,,EU,Wind Turbine,2024-05-04,ten,unknown,EUR,PENDING
ORD102146,edf,Europe,Medical Kit,2023-04-04,10,0,usd,Cancelled
ORD101801,Total Energies,,Medical Kit,2024-02-22,50,999.99,,Pending
ORD102095,VINCI ,,Medical Kit,2024-09-13,-5,,eur,Cancelled
ORD106326,Sanofi,apac,Concrete Mix,2023-08-03,50,unknown,USD,Pending
